proteinID,taxaID,cladeID,scientificName,genus,species
Q95NJ3,5659,E,Leishmania amazonensis,Leishmania,amazonensis
Q95VA3,7245,E,Drosophila yakuba,Drosophila,yakuba
Q95VF3,7244,E,Drosophila virilis,Drosophila,virilis
Q95WZ5,6945,E,Ixodes scapularis,Ixodes,scapularis
Q95ZV3,6239,E,Caenorhabditis elegans,Caenorhabditis,elegans
Q962L5,5855,E,Plasmodium vivax,Plasmodium,vivax
Q96B97,9606,E,Homo sapiens,Homo,sapiens
Q96BN6,9606,E,Homo sapiens,Homo,sapiens
Q96BT7,9606,E,Homo sapiens,Homo,sapiens
Q96F85,9606,E,Homo sapiens,Homo,sapiens
Q96LM8,9606,E,Homo sapiens,Homo,sapiens
Q96MF3,9606,E,Homo sapiens,Homo,sapiens
Q96VJ0,4754,E,Pneumocystis carinii,Pneumocystis,carinii
Q98UI9,9031,E,Gallus gallus,Gallus,gallus
Q99368,3847,E,Glycine max,Glycine,max
Q99558,9606,E,Homo sapiens,Homo,sapiens
Q99929,9606,E,Homo sapiens,Homo,sapiens
Q99JY6,10090,E,Mus musculus,Mus,musculus
Q9AXN1,145666,E,Botryocladia uvarioides,Botryocladia,uvarioides
Q9B1G1,135881,E,Aleochara curtula,Aleochara,curtula
Q9BC40,146553,E,Pleurophascum occidentale,Pleurophascum,occidentale
Q9BLB5,6239,E,Caenorhabditis elegans,Caenorhabditis,elegans
Q9BVA0,9606,E,Homo sapiens,Homo,sapiens
Q9BXJ8,9606,E,Homo sapiens,Homo,sapiens
Q9BYV1,9606,E,Homo sapiens,Homo,sapiens
Q9D2S1,10090,E,Mus musculus,Mus,musculus
Q9EPW6,10090,E,Mus musculus,Mus,musculus
Q9FIP9,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9FME5,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9FMZ8,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9FR20,3708,E,Brassica napus,Brassica,napus
Q9FZ49,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9G129,29170,E,Ancylostoma caninum,Ancylostoma,caninum
Q9G3W3,141274,E,Cacatua galerita,Cacatua,galerita
Q9G470,144740,E,Caridina zebra,Caridina,zebra
Q9G491,38894,E,Anolis grahami,Anolis,grahami
Q9G9G4,131216,E,Eretmocerus warrae,Eretmocerus,warrae
Q9GEX6,31472,E,Gracilariopsis tenuifrons,Gracilariopsis,tenuifrons
Q9GHK6,112877,E,Lycium pilifolium,Lycium,pilifolium
Q9IB64,8355,E,Xenopus laevis,Xenopus,laevis
Q9JLG8,10090,E,Mus musculus,Mus,musculus
Q9JMJ6,10090,E,Mus musculus,Mus,musculus
Q9LEB3,4092,E,Nicotiana plumbaginifolia,Nicotiana,plumbaginifolia
Q9LHS5,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9LIC3,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9M150,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9M560,29760,E,Vitis vinifera,Vitis,vinifera
Q9M9B0,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9MMA0,121388,E,Centropus viridis,Centropus,viridis
Q9MXD0,9598,E,Pan troglodytes,Pan,troglodytes
Q9NC87,7668,E,Strongylocentrotus purpuratus,Strongylocentrotus,purpuratus
Q9NDT2,5833,E,Plasmodium falciparum,Plasmodium,falciparum
Q9NG52,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9NI56,7264,E,Drosophila buzzatii,Drosophila,buzzatii
Q9NJS3,5811,E,Toxoplasma gondii,Toxoplasma,gondii
Q9NPG4,9606,E,Homo sapiens,Homo,sapiens
Q9P4B6,64495,E,Rhizopus oryzae,Rhizopus,oryzae
Q9PW07,8932,E,Columba livia,Columba,livia
Q9PWB3,93934,E,Coturnix japonica,Coturnix,japonica
Q9QXL1,10090,E,Mus musculus,Mus,musculus
Q9QYP2,10116,E,Rattus norvegicus,Rattus,norvegicus
Q9S733,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9SFT9,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9SLG9,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9T0G0,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9T3W8,88127,E,Ctenomys torquatus,Ctenomys,torquatus
Q9T7R2,107285,E,Eliurus myoxinus,Eliurus,myoxinus
Q9T7T2,107287,E,Eliurus webbi,Eliurus,webbi
Q9TCU2,6206,E,Taenia saginata,Taenia,saginata
Q9TDN3,88053,E,Ischnura verticalis,Ischnura,verticalis
Q9TFB3,96555,E,Trama troglodytes,Trama,troglodytes
Q9TK42,108416,E,Mauloutchia chapelieri,Mauloutchia,chapelieri
Q9TZK9,6239,E,Caenorhabditis elegans,Caenorhabditis,elegans
Q9U080,90727,E,Glyptotermes sp. Wyong,Glyptotermes, Wyong
Q9U654,6494,E,Conus textile,Conus,textile
Q9U8P6,7719,E,Ciona intestinalis,Ciona,intestinalis
Q9UJT9,9606,E,Homo sapiens,Homo,sapiens
Q9UJZ7,9606,E,Homo sapiens,Homo,sapiens
Q9V3W1,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9V472,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9VN77,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9VRJ2,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9VS76,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9VSJ0,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9VT49,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9VXE6,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9VXT1,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9W0B0,7227,E,Drosophila melanogaster,Drosophila,melanogaster
Q9W772,8932,E,Columba livia,Columba,livia
Q9WTL7,10090,E,Mus musculus,Mus,musculus
Q9WTU0,10090,E,Mus musculus,Mus,musculus
Q9WU24,10141,E,Cavia porcellus,Cavia,porcellus
Q9XGA2,85835,E,Strychnos potatorum,Strychnos,potatorum
Q9XII3,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
Q9XRQ5,8296,E,Ambystoma mexicanum,Ambystoma,mexicanum
Q9XWW2,6239,E,Caenorhabditis elegans,Caenorhabditis,elegans
Q9XZD5,5811,E,Toxoplasma gondii,Toxoplasma,gondii
Q9Y253,9606,E,Homo sapiens,Homo,sapiens
Q9Y5A9,9606,E,Homo sapiens,Homo,sapiens
Q9Y603,9606,E,Homo sapiens,Homo,sapiens
Q9ZSU2,4530,E,Oryza sativa,Oryza,sativa
Q9ZUF5,3702,E,Arabidopsis thaliana,Arabidopsis,thaliana
R0FCP4,81985,E,Capsella rubella,Capsella,rubella
R0FNJ4,81985,E,Capsella rubella,Capsella,rubella
R0G9X0,81985,E,Capsella rubella,Capsella,rubella
R0GF48,81985,E,Capsella rubella,Capsella,rubella
R0GKK4,81985,E,Capsella rubella,Capsella,rubella
R0HB08,81985,E,Capsella rubella,Capsella,rubella
R0HRH5,81985,E,Capsella rubella,Capsella,rubella
R0HTC8,81985,E,Capsella rubella,Capsella,rubella
R0HZK5,81985,E,Capsella rubella,Capsella,rubella
R0IBQ6,81985,E,Capsella rubella,Capsella,rubella
R0ICI9,81985,E,Capsella rubella,Capsella,rubella
R0IG67,81985,E,Capsella rubella,Capsella,rubella
R0JJ54,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0KD97,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0L0Q4,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0LIC2,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0LK43,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0LMD6,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0LNS7,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0LNX2,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0LRE2,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0LSV6,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0LTA3,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R0M8H2,8839,E,Anas platyrhynchos,Anas,platyrhynchos
R1CYK5,2903,E,Emiliania huxleyi,Emiliania,huxleyi
R1D0M5,2903,E,Emiliania huxleyi,Emiliania,huxleyi
R1D2F6,2903,E,Emiliania huxleyi,Emiliania,huxleyi
R1D340,2903,E,Emiliania huxleyi,Emiliania,huxleyi
R1DBC7,2903,E,Emiliania huxleyi,Emiliania,huxleyi
R1DD38,2903,E,Emiliania huxleyi,Emiliania,huxleyi
R1DS90,2903,E,Emiliania huxleyi,Emiliania,huxleyi
R1DSM8,2903,E,Emiliania huxleyi,Emiliania,huxleyi
R1E487,2903,E,Emiliania huxleyi,Emiliania,huxleyi
R4G945,28377,E,Anolis carolinensis,Anolis,carolinensis
R4GAV4,28377,E,Anolis carolinensis,Anolis,carolinensis
R4GBI2,28377,E,Anolis carolinensis,Anolis,carolinensis
R4GBT1,28377,E,Anolis carolinensis,Anolis,carolinensis
R4GFF4,9031,E,Gallus gallus,Gallus,gallus
R4GTQ0,183104,E,Zexmenia serrata,Zexmenia,serrata
R4H5B8,110325,E,Cantua buxifolia,Cantua,buxifolia
R4I7W8,1197281,E,Cystomastacoides sp. BOLD:AAI5959,Cystomastacoides, BOLD:AAI5959
R4I970,82336,E,Notholirion bulbuliferum,Notholirion,bulbuliferum
R4ICB3,1212049,E,Eupithecia sp. BOLD:AAI5048,Eupithecia, BOLD:AAI5048
R4JJT2,1329501,E,Gastrotheca rebeccae,Gastrotheca,rebeccae
R4R6U5,7160,E,Aedes albopictus,Aedes,albopictus
R4UBU1,1334945,E,Mycteromyia sp. BDL-2013,Mycteromyia, BDL-2013
R4WE78,329032,E,Riptortus pedestris,Riptortus,pedestris
R4ZGR1,9606,E,Homo sapiens,Homo,sapiens
R7Q2Z3,2769,E,Chondrus crispus,Chondrus,cris
R7QL37,2769,E,Chondrus crispus,Chondrus,cris
R7QRQ8,2769,E,Chondrus crispus,Chondrus,cris
R7T3V4,283909,E,Capitella teleta,Capitella,teleta
R7TH74,283909,E,Capitella teleta,Capitella,teleta
R7TUW0,283909,E,Capitella teleta,Capitella,teleta
R7TZB6,283909,E,Capitella teleta,Capitella,teleta
R7TZG7,283909,E,Capitella teleta,Capitella,teleta
R7U1V9,283909,E,Capitella teleta,Capitella,teleta
R7UTZ6,283909,E,Capitella teleta,Capitella,teleta
R7UUS6,283909,E,Capitella teleta,Capitella,teleta
R7V491,283909,E,Capitella teleta,Capitella,teleta
R7V8P5,283909,E,Capitella teleta,Capitella,teleta
R7VAU4,283909,E,Capitella teleta,Capitella,teleta
R7VD02,283909,E,Capitella teleta,Capitella,teleta
R7VGI6,283909,E,Capitella teleta,Capitella,teleta
R7VKK5,283909,E,Capitella teleta,Capitella,teleta
R7VRZ2,8932,E,Columba livia,Columba,livia
R7VV75,8932,E,Columba livia,Columba,livia
R7VYL9,37682,E,Aegilops tauschii,Aegilops,tauschii
R7W0Q7,37682,E,Aegilops tauschii,Aegilops,tauschii
R7W3Q6,37682,E,Aegilops tauschii,Aegilops,tauschii
R7W7V3,37682,E,Aegilops tauschii,Aegilops,tauschii
R9Q9C5,57918,E,Fragaria vesca,Fragaria,vesca
R9QII9,1216365,E,Cibyra sp. BOLD:AAB6185,Cibyra, BOLD:AAB6185
R9QUG9,1288833,E,Cottus cf. cognatus KLP-2013,Cottus,cf. cognatus KLP-2013
R9RNV4,300221,E,Arothron hispidus,Arothron,hidus
R9RQY8,9770,E,Balaenoptera physalus,Balaenoptera,physalus
R9RSA5,9770,E,Balaenoptera physalus,Balaenoptera,physalus
R9S9T6,310722,E,Leavenworthia alabamica,Leavenworthia,alabamica
R9TM43,1226696,E,Hemidactylus festivus,Hemidactylus,festivus
R9UHF4,1206982,E,Aracana aurita,Aracana,aurita
R9XIF2,566037,E,Saccharomycetaceae sp. 'Ashbya aceri',Saccharomycetaceae, 'Ashbya aceri'
R9XM14,566037,E,Saccharomycetaceae sp. 'Ashbya aceri',Saccharomycetaceae, 'Ashbya aceri'
R9XMP1,566037,E,Saccharomycetaceae sp. 'Ashbya aceri',Saccharomycetaceae, 'Ashbya aceri'
S0B4F3,33085,E,Entamoeba invadens,Entamoeba,invadens
S0F2I4,9606,E,Homo sapiens,Homo,sapiens
S4P4U7,116150,E,Pararge aegeria,Pararge,aegeria
S4PXK4,116150,E,Pararge aegeria,Pararge,aegeria
S4PZZ2,116150,E,Pararge aegeria,Pararge,aegeria
S4RAF3,7757,E,Petromyzon marinus,Petromyzon,marinus
S4RAS3,7757,E,Petromyzon marinus,Petromyzon,marinus
S4RB79,7757,E,Petromyzon marinus,Petromyzon,marinus
S4RM96,7757,E,Petromyzon marinus,Petromyzon,marinus
S4RMW0,7757,E,Petromyzon marinus,Petromyzon,marinus
S4RUC0,7757,E,Petromyzon marinus,Petromyzon,marinus
S4RW07,7757,E,Petromyzon marinus,Petromyzon,marinus
S4RWH8,7757,E,Petromyzon marinus,Petromyzon,marinus
S4RYI0,7757,E,Petromyzon marinus,Petromyzon,marinus
S4S1A6,7757,E,Petromyzon marinus,Petromyzon,marinus
S4STA4,1226075,E,Euodia tietaensis,Euodia,tietaensis
S4TLD7,27406,E,Cherax quadricarinatus,Cherax,quadricarinatus
S4TZ32,113610,E,Thielavia arenaria,Thielavia,arenaria
S4W098,1312902,E,Camarothorax bimasculinus,Camarothorax,bimasculinus
S4W172,42747,E,Fusarium heterosporum,Fusarium,heterorum
S5AG20,5833,E,Plasmodium falciparum,Plasmodium,falciparum
S5G031,460091,E,Diplodactylus conspicillatus,Diplodactylus,concillatus
S5G270,1357327,E,Stictocladius multiserialis,Stictocladius,multiserialis
S5RLB3,31243,E,Globodera rostochiensis,Globodera,rostochiensis
S5UL07,215987,E,Mossia intervallaris,Mossia,intervallaris
S5VQY2,1377736,E,Xylorycta emarginata,Xylorycta,emarginata
S5WPD5,1377325,E,Telanepsia sp. ANIC28,Telanepsia, ANIC28
S5WQQ4,1373448,E,Eulechria micranepsia,Eulechria,micranepsia
S5X904,1376406,E,Plectophila sp. ANIC8,Plectophila, ANIC8
S5XPW9,1374098,E,Heterobathra sp. ANIC2,Heterobathra, ANIC2
S5XUN6,1374887,E,Lophothorax eremnopis,Lophothorax,eremnopis
S5XX11,1374988,E,Macrobathra philopsamma,Macrobathra,philopsamma
S5Z6S6,142615,E,Dendrobium catenatum,Dendrobium,catenatum
S6AB55,8034,E,Salvelinus leucomaenis,Salvelinus,leucomaenis
S6C946,564075,E,Microphysogobio longidorsalis,Microphysogobio,longidorsalis
S7MGA2,109478,E,Myotis brandtii,Myotis,brandtii
S7MHI8,109478,E,Myotis brandtii,Myotis,brandtii
S7MLH7,109478,E,Myotis brandtii,Myotis,brandtii
S7MVM9,109478,E,Myotis brandtii,Myotis,brandtii
S7MW29,109478,E,Myotis brandtii,Myotis,brandtii
S7MY30,109478,E,Myotis brandtii,Myotis,brandtii
S7N3B8,109478,E,Myotis brandtii,Myotis,brandtii
S7N4S6,109478,E,Myotis brandtii,Myotis,brandtii
S7N7C0,109478,E,Myotis brandtii,Myotis,brandtii
S7N9A3,109478,E,Myotis brandtii,Myotis,brandtii
S7N9Z8,109478,E,Myotis brandtii,Myotis,brandtii
S7NJJ7,109478,E,Myotis brandtii,Myotis,brandtii
S7NTG9,109478,E,Myotis brandtii,Myotis,brandtii
S7P4X8,109478,E,Myotis brandtii,Myotis,brandtii
S7PK72,109478,E,Myotis brandtii,Myotis,brandtii
S7PLY6,109478,E,Myotis brandtii,Myotis,brandtii
S7PNM4,109478,E,Myotis brandtii,Myotis,brandtii
S7PPW4,109478,E,Myotis brandtii,Myotis,brandtii
S7PSE7,109478,E,Myotis brandtii,Myotis,brandtii
S7PVC1,109478,E,Myotis brandtii,Myotis,brandtii
S8BV50,192259,E,Genlisea aurea,Genlisea,aurea
S8CGM8,192259,E,Genlisea aurea,Genlisea,aurea
S8CLQ0,192259,E,Genlisea aurea,Genlisea,aurea
S8CMZ8,192259,E,Genlisea aurea,Genlisea,aurea
S8CN76,192259,E,Genlisea aurea,Genlisea,aurea
S8CS90,192259,E,Genlisea aurea,Genlisea,aurea
S8CTS2,192259,E,Genlisea aurea,Genlisea,aurea
S8CUR3,192259,E,Genlisea aurea,Genlisea,aurea
S8CXF8,192259,E,Genlisea aurea,Genlisea,aurea
S8D0A3,192259,E,Genlisea aurea,Genlisea,aurea
S8DEG5,192259,E,Genlisea aurea,Genlisea,aurea
S8DQ28,192259,E,Genlisea aurea,Genlisea,aurea
S8EKD5,192259,E,Genlisea aurea,Genlisea,aurea
S9TK20,28005,E,Strigomonas culicis,Strigomonas,culicis
S9TQF4,28005,E,Strigomonas culicis,Strigomonas,culicis
S9TSL6,28005,E,Strigomonas culicis,Strigomonas,culicis
S9TT03,28005,E,Strigomonas culicis,Strigomonas,culicis
S9UEF0,28005,E,Strigomonas culicis,Strigomonas,culicis
S9UG41,28005,E,Strigomonas culicis,Strigomonas,culicis
S9UR50,59799,E,Angomonas deanei,Angomonas,deanei
S9V379,59799,E,Angomonas deanei,Angomonas,deanei
S9V4S0,59799,E,Angomonas deanei,Angomonas,deanei
S9V9Y7,59799,E,Angomonas deanei,Angomonas,deanei
S9VF16,59799,E,Angomonas deanei,Angomonas,deanei
S9WBA4,59799,E,Angomonas deanei,Angomonas,deanei
S9WH69,28005,E,Strigomonas culicis,Strigomonas,culicis
S9WL71,419612,E,Camelus ferus,Camelus,ferus
S9WUE7,419612,E,Camelus ferus,Camelus,ferus
S9WWG7,419612,E,Camelus ferus,Camelus,ferus
S9X1P7,59799,E,Angomonas deanei,Angomonas,deanei
S9X367,419612,E,Camelus ferus,Camelus,ferus
S9XDW8,419612,E,Camelus ferus,Camelus,ferus
S9XGH4,419612,E,Camelus ferus,Camelus,ferus
S9XHZ8,419612,E,Camelus ferus,Camelus,ferus
S9XIC8,419612,E,Camelus ferus,Camelus,ferus
S9Y3T4,419612,E,Camelus ferus,Camelus,ferus
S9YES8,419612,E,Camelus ferus,Camelus,ferus
S9YFH2,419612,E,Camelus ferus,Camelus,ferus
S9YHR5,419612,E,Camelus ferus,Camelus,ferus
S9YLT9,419612,E,Camelus ferus,Camelus,ferus
S9YQ74,419612,E,Camelus ferus,Camelus,ferus
S9YR34,419612,E,Camelus ferus,Camelus,ferus
T0MFV8,419612,E,Camelus ferus,Camelus,ferus
T1DCD3,35024,E,Crotalus horridus,Crotalus,horridus
T1DK69,35024,E,Crotalus horridus,Crotalus,horridus
T1DPY1,42839,E,Anopheles aquasalis,Anopheles,aquasalis
T1E6M2,35024,E,Crotalus horridus,Crotalus,horridus
T1ECU8,7955,E,Danio rerio,Danio,rerio
T1EEM3,6412,E,Helobdella robusta,Helobdella,robusta
T1EF43,6412,E,Helobdella robusta,Helobdella,robusta
T1EFB7,6412,E,Helobdella robusta,Helobdella,robusta
T1EHW7,6412,E,Helobdella robusta,Helobdella,robusta
T1ES16,6412,E,Helobdella robusta,Helobdella,robusta
T1EZY2,6412,E,Helobdella robusta,Helobdella,robusta
T1F998,6412,E,Helobdella robusta,Helobdella,robusta
T1FIN0,6412,E,Helobdella robusta,Helobdella,robusta
T1FLC8,6412,E,Helobdella robusta,Helobdella,robusta
T1FQ32,6412,E,Helobdella robusta,Helobdella,robusta
T1FSE4,6412,E,Helobdella robusta,Helobdella,robusta
T1FT22,6412,E,Helobdella robusta,Helobdella,robusta
T1FVD0,6412,E,Helobdella robusta,Helobdella,robusta
T1FVQ5,6412,E,Helobdella robusta,Helobdella,robusta
T1GDD9,36166,E,Megaselia scalaris,Megaselia,scalaris
T1GFJ4,36166,E,Megaselia scalaris,Megaselia,scalaris
T1GMC2,36166,E,Megaselia scalaris,Megaselia,scalaris
T1GQL8,36166,E,Megaselia scalaris,Megaselia,scalaris
T1H213,36166,E,Megaselia scalaris,Megaselia,scalaris
T1H7T0,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1H9T1,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1HAG4,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1HPE7,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1HVI8,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1HYD9,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1I5A1,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1I6A4,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1ID89,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1IDL9,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1IET7,13249,E,Rhodnius prolixus,Rhodnius,prolixus
T1IXT5,126957,E,Strigamia maritima,Strigamia,maritima
T1IZP4,126957,E,Strigamia maritima,Strigamia,maritima
T1J7Z6,126957,E,Strigamia maritima,Strigamia,maritima
T1JJG8,126957,E,Strigamia maritima,Strigamia,maritima
T1JX76,32264,E,Tetranychus urticae,Tetranychus,urticae
T1K265,32264,E,Tetranychus urticae,Tetranychus,urticae
T1K3Z2,32264,E,Tetranychus urticae,Tetranychus,urticae
T1KP77,32264,E,Tetranychus urticae,Tetranychus,urticae
T1LGJ8,4572,E,Triticum urartu,Triticum,urartu
T1MBB1,4572,E,Triticum urartu,Triticum,urartu
T1N718,4572,E,Triticum urartu,Triticum,urartu
T1NRV5,4572,E,Triticum urartu,Triticum,urartu
T1NTC6,4572,E,Triticum urartu,Triticum,urartu
T1P4Q4,340180,E,Laonastes aenigmamus,Laonastes,aenigmamus
T1P5R9,340180,E,Laonastes aenigmamus,Laonastes,aenigmamus
T1PBQ6,7370,E,Musca domestica,Musca,domestica
T1PCC8,7370,E,Musca domestica,Musca,domestica
T1Q8R1,992677,E,Croton sylvaticus,Croton,sylvaticus
T1QYH4,173339,E,Trachinotus ovatus,Trachinotus,ovatus
T1R2N7,40993,E,Aspergillus carbonarius,Aspergillus,carbonarius
T1SRN5,1387314,E,Thomomys nigricans,Thomomys,nigricans
T1TAM1,1367106,E,Monodactylus sebae,Monodactylus,sebae
T1TCY5,56558,E,Centropomus armatus,Centropomus,armatus
T1VZ01,91943,E,Hortaea werneckii,Hortaea,werneckii
T2DMW2,3885,E,Phaseolus vulgaris,Phaseolus,vulgaris
T2MB28,6087,E,Hydra vulgaris,Hydra,vulgaris
T2MD51,6087,E,Hydra vulgaris,Hydra,vulgaris
T2MDT3,6087,E,Hydra vulgaris,Hydra,vulgaris
T2ME04,6087,E,Hydra vulgaris,Hydra,vulgaris
T2MGF8,6087,E,Hydra vulgaris,Hydra,vulgaris
T2MHF4,6087,E,Hydra vulgaris,Hydra,vulgaris
T2MIH1,6087,E,Hydra vulgaris,Hydra,vulgaris
U1M3Z0,6253,E,Ascaris suum,Ascaris,suum
U1M615,6253,E,Ascaris suum,Ascaris,suum
U1MEL6,6253,E,Ascaris suum,Ascaris,suum
U1MFU9,6253,E,Ascaris suum,Ascaris,suum
U1MTZ0,6253,E,Ascaris suum,Ascaris,suum
U1NAC4,6253,E,Ascaris suum,Ascaris,suum
U1NC72,6253,E,Ascaris suum,Ascaris,suum
U1NPL2,6253,E,Ascaris suum,Ascaris,suum
U3CHJ8,9483,E,Callithrix jacchus,Callithrix,jacchus
U3CKS0,9483,E,Callithrix jacchus,Callithrix,jacchus
U3CT08,9483,E,Callithrix jacchus,Callithrix,jacchus
U3E535,9483,E,Callithrix jacchus,Callithrix,jacchus
U3E5Y2,9483,E,Callithrix jacchus,Callithrix,jacchus
U3EBN4,9483,E,Callithrix jacchus,Callithrix,jacchus
U3EK75,9483,E,Callithrix jacchus,Callithrix,jacchus
U3ERS8,9483,E,Callithrix jacchus,Callithrix,jacchus
U3EW49,9483,E,Callithrix jacchus,Callithrix,jacchus
U3F3M9,9483,E,Callithrix jacchus,Callithrix,jacchus
U3F4A5,9483,E,Callithrix jacchus,Callithrix,jacchus
U3FF83,9483,E,Callithrix jacchus,Callithrix,jacchus
U3I2G0,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3I539,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3IAZ0,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3IBW3,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3IGG7,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3IJ21,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3IMM9,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3IMZ9,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3IRQ4,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3ITE7,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3J173,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3J3J2,8839,E,Anas platyrhynchos,Anas,platyrhynchos
U3JBF8,59894,E,Ficedula albicollis,Ficedula,albicollis
U3JBN6,59894,E,Ficedula albicollis,Ficedula,albicollis
U3JC59,59894,E,Ficedula albicollis,Ficedula,albicollis
U3JKQ1,59894,E,Ficedula albicollis,Ficedula,albicollis
U3JS04,59894,E,Ficedula albicollis,Ficedula,albicollis
U3JV96,59894,E,Ficedula albicollis,Ficedula,albicollis
U3JZP8,59894,E,Ficedula albicollis,Ficedula,albicollis
U3K271,59894,E,Ficedula albicollis,Ficedula,albicollis
U3K566,59894,E,Ficedula albicollis,Ficedula,albicollis
U3K5S2,59894,E,Ficedula albicollis,Ficedula,albicollis
U3K7H4,59894,E,Ficedula albicollis,Ficedula,albicollis
U3K8V1,59894,E,Ficedula albicollis,Ficedula,albicollis
U3K9G5,59894,E,Ficedula albicollis,Ficedula,albicollis
U3KA55,59894,E,Ficedula albicollis,Ficedula,albicollis
U3KB23,59894,E,Ficedula albicollis,Ficedula,albicollis
U3KDG9,59894,E,Ficedula albicollis,Ficedula,albicollis
U3KEW3,59894,E,Ficedula albicollis,Ficedula,albicollis
U3KP18,9986,E,Oryctolagus cuniculus,Oryctolagus,cuniculus
U3L0A0,1238287,E,Phyrella fragilis,Phyrella,fragilis
U3MZ69,69781,E,Penicillium oxalicum,Penicillium,oxalicum
U3N0F6,27291,E,Saccharomyces paradoxus,Saccharomyces,paradoxus
U3N2I6,9507,E,Ateles belzebuth,Ateles,belzebuth
U3Q3R2,7946,E,Muraenesox cinereus,Muraenesox,cinereus
U3R698,89662,E,Ipomoea setosa,Ipomoea,setosa
U3R7X4,139753,E,Ipomoea pedicellaris,Ipomoea,pedicellaris
U4PBX2,6239,E,Caenorhabditis elegans,Caenorhabditis,elegans
U4U5A9,77166,E,Dendroctonus ponderosae,Dendroctonus,ponderosae
U4UI29,77166,E,Dendroctonus ponderosae,Dendroctonus,ponderosae
U4UK32,77166,E,Dendroctonus ponderosae,Dendroctonus,ponderosae
U4URX8,77166,E,Dendroctonus ponderosae,Dendroctonus,ponderosae
U5ES24,1370023,E,Corethrella appendiculata,Corethrella,appendiculata
U5EYB2,1370023,E,Corethrella appendiculata,Corethrella,appendiculata
U5FJ77,3694,E,Populus trichocarpa,Populus,trichocarpa
U5FNC6,3694,E,Populus trichocarpa,Populus,trichocarpa
U5FNK3,3694,E,Populus trichocarpa,Populus,trichocarpa
U5G014,3694,E,Populus trichocarpa,Populus,trichocarpa
U5GB99,3694,E,Populus trichocarpa,Populus,trichocarpa
U5GG86,3694,E,Populus trichocarpa,Populus,trichocarpa
U5GH92,3694,E,Populus trichocarpa,Populus,trichocarpa
U5GIR2,3694,E,Populus trichocarpa,Populus,trichocarpa
U5IPD5,133946,E,Metapanax delavayi,Metapanax,delavayi
U5IQ79,228393,E,Kalopanax septemlobus,Kalopanax,septemlobus
